Variation,Regeneration,Train_input,Train_output,Test_input,Test_output,Test_wrong1,Test_wrong2,Full#1,Full#2,Full#3,MCResponse#1,MCResponse#2,MCResponse#3
16,1,-90,+90,+135,180,-45,0,(1),(2),(B),1,1,1
16,2,-90,+90,+135,180,-45,0,(2),(1),(B),1,1,1
17,0,-90,+90,-45,180,-90,0,(3),(2),(B),1,0,0
17,1,-90,+90,-45,180,-90,0,(1),(1),(A),1,0,0
17,2,-90,+90,-45,180,-90,0,(2),(1),(A),1,0,0
18,0,+45,+225,+90,180,-45,0,(3),(2),(B),1,1,0
18,1,+45,+225,+90,180,-45,0,(1),(1),(A),1,1,0
18,2,+45,+225,+90,180,-45,0,(1),(2),(A),1,1,1
19,0,+45,+225,+45,180,+90,0,(2),(2),(B),1,1,0
19,1,+45,+225,+45,180,+90,0,(2),(1),(B),1,1,1
19,2,+45,+225,+45,180,+90,0,(1),(2),(B),1,1,0
20,0,+45,+225,+90,180,-45,0,(1),(1),(A),1,1,0
20,1,+45,+225,+90,180,-45,0,(2),(1),(B),1,1,1
20,2,+45,+225,+90,180,-45,0,(2),(1),(B),1,1,1
21,0,-45,+135,+90,180,-90,0,(2),(2),(B),1,1,1
21,1,-45,+135,+90,180,-90,0,(3),(2),(B),1,1,0
21,2,-45,+135,+90,180,-90,0,(3),(2),(B),1,1,1
22,0,+45,+225,-45,180,-45,0,(2),(1),(B),1,1,0
22,1,+45,+225,-45,180,-45,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
22,2,+45,+225,-45,180,-45,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,1
23,0,+45,+225,+135,180,+45,0,(2),(1),(B),1,1,1
23,1,+45,+225,+135,180,+45,0,(2),(2),(B),1,1,1
23,2,+45,+225,+135,180,+45,0,(1),(1),(A),1,1,1
24,0,-90,+90,+90,180,+45,0,(1),(2),(B),1,1,0
24,1,-90,+90,+90,180,+45,0,(1),(1),(A),1,1,0
24,2,-90,+90,+90,180,+45,0,(1),(2),(B),1,1,0
25,0,+90,+270,-45,180,+90,0,(3),(2),(C),1,0,0
25,1,+90,+270,-45,180,+90,0,(1) Orientation of objects,(2) Objects turn 90 degrees,(A),1,0,1
25,2,+90,+270,-45,180,+90,0,(3),(1),(C),1,0,0
26,0,+90,+270,-135,180,+90,0,(1),(2),(B),1,0,1
26,1,+90,+270,-135,180,+90,0,(2),(1),(A),1,0,0
26,2,+90,+270,-135,180,+90,0,(2),(1),(A),1,0,1
27,0,+45,+225,+135,180,+45,0,(3),(1),(C),1,1,0
27,1,+45,+225,+135,180,+45,0,(2),(2),(B),1,1,1
27,2,+45,+225,+135,180,+45,0,(3),(2),(B),1,1,0
28,0,-45,+135,+90,180,+45,0,(2),(2),(B),1,1,0
28,1,-45,+135,+90,180,+45,0,(2),(2),(B),1,1,0
28,2,-45,+135,+90,180,+45,0,(2),(1),(B),1,1,0
29,0,+135,+315,+45,180,+45,0,(3),(2),(B),1,1,0
29,1,+135,+315,+45,180,+45,0,(2),(2),(B),1,1,1
29,2,+135,+315,+45,180,+45,0,(2),(2),(B),1,1,1
30,0,-90,+90,+135,180,-90,0,(1),(1),(A),1,0,1
30,1,-90,+90,+135,180,-90,0,(2),(1),(B),1,1,0
30,2,-90,+90,+135,180,-90,0,(2),(1),(B),1,0,0
31,0,+90,+270,-135,180,+45,0,(2),(1),(A),1,1,1
31,1,+90,+270,-135,180,+45,0,(3),(1),(A),1,1,1
31,2,+90,+270,-135,180,+45,0,(1),(2),(B),1,1,0
32,0,-45,+135,-90,180,+90,0,(3),(1),(C),1,1,1
32,1,-45,+135,-90,180,+90,0,(1),(1),(A),1,1,1
32,2,-45,+135,-90,180,+90,0,(3),(1),(B),1,1,1
33,0,-45,+135,-90,180,+90,0,(2),(1),(B),1,1,0
33,1,-45,+135,-90,180,+90,0,(1),(2),(A),1,1,1
33,2,-45,+135,-90,180,+90,0,(2),(1),(A),1,0,1
34,0,-45,+135,-135,180,+45,0,(2),(2),(B),1,1,1
34,1,-45,+135,-135,180,+45,0,(3),(1),(C),1,1,1
34,2,-45,+135,-135,180,+45,0,(1),(2),(A),1,1,1
35,0,-90,+90,+45,180,-90,0,(2),(1),(A),1,1,0
35,1,-90,+90,+45,180,-90,0,(2),(1),(A),1,1,0
35,2,-90,+90,+45,180,-90,0,(3),(2),(B),1,1,1
36,0,-90,+90,-45,180,+90,0,(2),(1),(B),1,1,1
36,1,-90,+90,-45,180,+90,0,(3),(2),(B),1,1,0
36,2,-90,+90,-45,180,+90,0,(1),(2),(B),1,1,0
37,0,+45,+225,+45,180,-45,0,(3),(1),(C),1,1,1
37,1,+45,+225,+45,180,-45,0,(2),(2),(B),1,1,1
37,2,+45,+225,+45,180,-45,0,(2),(2),(B),1,1,1
38,0,-135,+45,+45,180,+90,0,(3),(1),(A),1,1,0
38,1,-135,+45,+45,180,+90,0,(3),(1),(C),1,0,0
38,2,-135,+45,+45,180,+90,0,(2),(1),(A),1,1,1
39,0,+45,+225,+90,180,-45,0,(1),(1),(A),1,1,1
39,1,+45,+225,+90,180,-45,0,(3),(2),(B),1,1,0
39,2,+45,+225,+90,180,-45,0,(3),(2),(B),1,1,1
40,0,+135,+315,+45,180,+45,0,(2),(1),(B),1,1,1
40,1,+135,+315,+45,180,+45,0,(1),(1),(A),1,1,0
40,2,+135,+315,+45,180,+45,0,(2),(1),(B),1,1,1
41,0,+90,+270,+135,180,-45,0,(1),(1),(A),1,1,0
41,1,+90,+270,+135,180,-45,0,(3),(1),(B),1,1,1
41,2,+90,+270,+135,180,-45,0,(2),(2),(B),1,1,0
42,0,-45,+135,-45,180,+90,0,(3),(1),(C),1,1,0
42,1,-45,+135,-45,180,+90,0,(1),(1),(A),1,0,1
42,2,-45,+135,-45,180,+90,0,(1),(1),(A),1,0,1
43,0,+90,+270,-135,180,+45,0,(3),(1),(A),1,1,0
43,1,+90,+270,-135,180,+45,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
43,2,+90,+270,-135,180,+45,0,(2),(2),(B),1,1,0
44,0,+45,+225,-45,180,-45,0,(3),(2),(B),1,1,0
44,1,+45,+225,-45,180,-45,0,(1),(2),(B),1,1,0
44,2,+45,+225,-45,180,-45,0,(2),(2),(B),1,1,0
45,0,+45,+225,-135,180,+90,0,(1),"[Skipped mcq#2, incorrect previous response]",(A),0,,0
45,1,+45,+225,-135,180,+90,0,(1),"[Skipped mcq#2, incorrect previous response]",(A),0,,0
45,2,+45,+225,-135,180,+90,0,(3),"[Skipped mcq#2, incorrect previous response]",(A),0,,0
46,0,-135,+45,+45,180,-90,0,(3),(1),(A),1,1,1
46,1,-135,+45,+45,180,-90,0,(2),(1),(A),1,1,0
46,2,-135,+45,+45,180,-90,0,(1),(1),(A),1,1,0
47,0,+45,+225,-135,180,-45,0,(1),(2),(B),1,1,0
47,1,+45,+225,-135,180,-45,0,(1),(1),(A),1,1,0
47,2,+45,+225,-135,180,-45,0,(3),(1),(B),1,1,0
48,0,-45,+135,+135,180,-90,0,(1),A,(A),1,Null,1
48,1,-45,+135,+135,180,-90,0,(2),(2),(B),1,1,1
48,2,-45,+135,+135,180,-90,0,(1),(2),(B),1,1,0
49,0,+45,+225,-90,180,-45,0,(2),(1),(A),1,1,0
49,1,+45,+225,-90,180,-45,0,(2),(1),(A),1,1,0
49,2,+45,+225,-90,180,-45,0,(3),(1),(A),1,1,0
