Variation,Regeneration,Train_input,Train_output,Test_input,Test_output,Test_wrong1,Test_wrong2,Full#1,Full#2,Full#3,MCResponse#1,MCResponse#2,MCResponse#3
25,1,+135,+270,-90,+45,180,0,(1),(2),(A),1,1,0
25,2,+135,+270,-90,+45,180,0,(1),(2),(A),1,1,0
26,0,-135,0,-135,0,180,0,(1),(1),(A),1,1,1
26,1,-135,0,-135,0,180,0,(2),(1),(B),1,0,0
26,2,-135,0,-135,0,180,0,(3),(1),(A),1,0,0
27,0,-135,0,+45,180,180,0,(3),(1),(C),1,1,1
27,1,-135,0,+45,180,180,0,(3),(1),(C),1,1,1
27,2,-135,0,+45,180,180,0,(2),(1),(B),1,0,1
28,0,+135,+270,-135,0,+45,0,(2),(1),(B),1,1,1
28,1,+135,+270,-135,0,+45,0,(3),(2),(B),1,1,0
28,2,+135,+270,-135,0,+45,0,(3),(2),(A),1,1,0
29,0,-135,0,+45,180,+45,0,(3),(2),(B),1,1,1
29,1,-135,0,+45,180,+45,0,(3),(1),(A),1,1,1
29,2,-135,0,+45,180,+45,0,(2),(2),(B),1,1,1
30,0,-90,+45,+135,+270,180,0,(2),(1),(A),1,1,0
30,1,-90,+45,+135,+270,180,0,(1),(2),(A),1,1,0
30,2,-90,+45,+135,+270,180,0,(3),(2),(B),1,1,1
31,0,-135,0,+135,+270,180,0,(3),(1),(C),1,0,1
31,1,-135,0,+135,+270,180,0,(1),(1),(A),1,1,0
31,2,-135,0,+135,+270,180,0,(2),(1),(A),1,1,1
32,0,+45,180,-90,+45,+45,0,(1),(2),(A),1,0,0
32,1,+45,180,-90,+45,+45,0,(1),(2),(B),1,1,1
32,2,+45,180,-90,+45,+45,0,(2),(1),(B),1,1,1
33,0,-90,+45,+45,180,+45,0,(1),(2),(A),1,1,1
33,1,-90,+45,+45,180,+45,0,(1),(2),(A),1,1,1
33,2,-90,+45,+45,180,+45,0,(2),(2),(B),1,1,0
34,0,-90,+45,-90,+45,+45,0,(1),(1),(A),1,1,0
34,1,-90,+45,-90,+45,+45,0,(2),(1),(A),1,1,1
34,2,-90,+45,-90,+45,+45,0,(3),(1),(C),1,1,0
35,0,-90,+45,-45,+90,+45,0,(2),(1),(A),1,1,0
35,1,-90,+45,-45,+90,+45,0,(1),(1),(A),1,1,1
35,2,-90,+45,-45,+90,+45,0,(3),(1),(A),1,1,1
36,0,+135,+270,-90,+45,+45,0,(1),(2),(B),1,1,0
36,1,+135,+270,-90,+45,+45,0,(3),(1),(A),1,1,0
36,2,+135,+270,-90,+45,+45,0,(3),(2),(B),1,1,1
37,0,+90,+225,+135,+270,180,0,(3),(1),(C),1,0,1
37,1,+90,+225,+135,+270,180,0,(2),(1),(B),1,0,0
37,2,+90,+225,+135,+270,180,0,(3),(1),(C),1,0,1
38,0,+135,+270,+90,+225,+45,0,(1),(1),(A),1,1,1
38,1,+135,+270,+90,+225,+45,0,(3),(1),(C),1,1,0
38,2,+135,+270,+90,+225,+45,0,(2),(1),(B),1,1,0
39,0,-135,0,+135,+270,+45,0,(2),(2),(B),1,1,0
39,1,-135,0,+135,+270,+45,0,(1),(2),(A),1,1,0
39,2,-135,0,+135,+270,+45,0,(1),(2),(B),1,1,0
40,0,+45,180,-90,+45,180,0,(3),(1),(C),1,0,1
40,1,+45,180,-90,+45,180,0,(2),(1),(B),1,0,1
40,2,+45,180,-90,+45,180,0,(3),(1),(C),1,0,0
41,0,-45,+90,-90,+45,+45,0,(1),(1),(A),1,1,1
41,1,-45,+90,-90,+45,+45,0,(1),(2),(A),1,1,0
41,2,-45,+90,-90,+45,+45,0,(1),(2),(A),1,1,1
42,0,+45,180,+45,180,180,0,(2),(1),(B),1,0,0
42,1,+45,180,+45,180,180,0,(3),(2),(C),1,1,1
42,2,+45,180,+45,180,180,0,(1),(1),(A),1,1,0
43,0,-135,0,-135,0,180,0,(1),(2),(B),1,1,0
43,1,-135,0,-135,0,180,0,(3),(1),(A),1,1,0
43,2,-135,0,-135,0,180,0,(3),(1),(A),1,1,0
44,0,-135,0,+45,180,+45,0,(3),(2),(B),1,1,0
44,1,-135,0,+45,180,+45,0,(2),"[Skipped mcq#2, incorrect previous response]",(C),0,,1
44,2,-135,0,+45,180,+45,0,(2),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
45,0,-135,0,+90,+225,+45,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
45,1,-135,0,+90,+225,+45,0,(1),"[Skipped mcq#2, incorrect previous response]",(A),0,,0
45,2,-135,0,+90,+225,+45,0,(3),"[Skipped mcq#2, incorrect previous response]",(A),0,,0
46,0,+90,+225,+45,180,180,0,(3),(1),(B),1,0,0
46,1,+90,+225,+45,180,180,0,(3),(1),(B),1,0,1
46,2,+90,+225,+45,180,180,0,(2),(1),(B),1,0,0
47,0,+90,+225,+45,180,180,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,1
47,1,+90,+225,+45,180,180,0,(1),"[Skipped mcq#2, incorrect previous response]",(A),0,,0
47,2,+90,+225,+45,180,180,0,(1),"[Skipped mcq#2, incorrect previous response]",(A),0,,0
48,0,-135,0,-135,0,+45,0,(3),(1),(C),1,1,1
48,1,-135,0,-135,0,+45,0,(2),(1),(B),1,1,0
48,2,-135,0,-135,0,+45,0,(3),(2),(C),1,1,0
49,0,+135,+270,+90,+225,+45,0,(1),(2),(A),1,0,1
49,1,+135,+270,+90,+225,+45,0,(2),(2),(B),1,1,0
49,2,+135,+270,+90,+225,+45,0,(2),(1),(A),1,1,1
