Variation,Regeneration,Train_input,Train_output,Test_input,Test_output,Test_wrong1,Test_wrong2,Full#1,Full#2,Full#3,MCResponse#1,MCResponse#2,MCResponse#3
15,2,6,2.0,9,3.0,x3,0,(1),(4),(A),1,0,0
16,0,6,2.0,3,1.0,x3,0,(3),(4),(C),1,0,1
16,1,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,0
16,2,6,2.0,3,1.0,x3,0,(3),(4),(C),1,0,0
17,0,6,2.0,3,1.0,x3,0,(1),(4),(A),1,0,1
17,1,6,2.0,3,1.0,x3,0,(2),(4),(B),1,0,0
17,2,6,2.0,3,1.0,x3,0,(1),(4),(B),1,0,0
18,0,6,2.0,9,3.0,x3,0,(3),(4),(B),1,0,0
18,1,6,2.0,9,3.0,x3,0,(1),(4),(A),1,0,1
18,2,6,2.0,9,3.0,x3,0,(2),(4),(B),1,0,0
19,0,6,2.0,3,1.0,x3,0,(2),(4),(B),1,0,0
19,1,6,2.0,3,1.0,x3,0,(1),(4),(A),1,0,0
19,2,6,2.0,3,1.0,x3,0,(2),(4),(B),1,0,0
20,0,9,3.0,6,2.0,x3,0,(1),(4),(A),1,0,0
20,1,9,3.0,6,2.0,x3,0,(3),(4),(B),1,0,1
20,2,9,3.0,6,2.0,x3,0,(2),(4),(B),1,0,0
21,0,6,2.0,9,3.0,x3,0,(3),(4),(C),1,0,0
21,1,6,2.0,9,3.0,x3,0,(1),(4),(A),1,0,0
21,2,6,2.0,9,3.0,x3,0,(1),(4),(A),1,0,0
22,0,6,2.0,9,3.0,x3,0,(1),(4),(B),1,0,0
22,1,6,2.0,9,3.0,x3,0,(2),(4),(B),1,0,0
22,2,6,2.0,9,3.0,x3,0,(1),(4),(A),1,0,0
23,0,3,1.0,6,2.0,x3,0,(3),(2),(B),1,0,0
23,1,3,1.0,6,2.0,x3,0,(3),(2),(B),1,1,0
23,2,3,1.0,6,2.0,x3,0,(3),(2),(B),1,1,1
24,0,3,1.0,6,2.0,x3,0,(2),(2),(B),1,0,0
24,1,3,1.0,6,2.0,x3,0,(1),(2),(B),1,1,1
24,2,3,1.0,6,2.0,x3,0,(1),(2),(B),1,1,0
25,0,3,1.0,6,2.0,x3,0,(2),(2),(B),1,0,1
25,1,3,1.0,6,2.0,x3,0,(3),(2),(B),1,0,0
25,2,3,1.0,6,2.0,x3,0,(3),(2),(B),1,1,1
26,0,6,2.0,9,3.0,x3,0,(1),(4),(A),1,0,0
26,1,6,2.0,9,3.0,x3,0,(1),(4),(B),1,0,0
26,2,6,2.0,9,3.0,x3,0,(2),(4),(B),1,0,1
27,0,6,2.0,9,3.0,x3,0,(3),(4),(B),1,0,1
27,1,6,2.0,9,3.0,x3,0,(3),(4),(B),1,0,0
27,2,6,2.0,9,3.0,x3,0,(3),(4),(C),1,0,0
28,0,9,3.0,3,1.0,x3,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
28,1,9,3.0,3,1.0,x3,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
28,2,9,3.0,3,1.0,x3,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
29,0,3,1.0,9,3.0,x3,0,(3),(2),(B),1,1,1
29,1,3,1.0,9,3.0,x3,0,(3),(2),(B),1,0,0
29,2,3,1.0,9,3.0,x3,0,(1),(2),(B),1,1,0
30,0,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,0
30,1,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,0
30,2,6,2.0,3,1.0,x3,0,(1),(4),(A),1,0,1
31,0,3,1.0,6,2.0,x3,0,(1),(2),(B),1,1,0
31,1,3,1.0,6,2.0,x3,0,(2),(2),(B),1,0,0
31,2,3,1.0,6,2.0,x3,0,(1),(2),(B),1,1,0
32,0,9,3.0,3,1.0,x3,0,(3),(4),(B),1,0,0
32,1,9,3.0,3,1.0,x3,0,(1),(4),(A),1,0,0
32,2,9,3.0,3,1.0,x3,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,1
33,0,6,2.0,3,1.0,x3,0,(2),(4),(B),1,0,1
33,1,6,2.0,3,1.0,x3,0,(3),(4),(C),1,0,0
33,2,6,2.0,3,1.0,x3,0,(1),(4),(A),1,0,0
34,0,3,1.0,6,2.0,x3,0,(2),(2),(B),1,1,0
34,1,3,1.0,6,2.0,x3,0,(3),(2),(B),1,1,0
34,2,3,1.0,6,2.0,x3,0,(1),"[Skipped mcq#2, incorrect previous response]",(A),0,,0
35,0,3,1.0,9,3.0,x3,0,(1),(2),(B),1,1,1
35,1,3,1.0,9,3.0,x3,0,(1),(2),(B),1,1,1
35,2,3,1.0,9,3.0,x3,0,(3),(2),(B),1,1,1
36,0,9,3.0,6,2.0,x3,0,(1),(4),(A),1,0,1
36,1,9,3.0,6,2.0,x3,0,(1),(4),(A),1,0,1
36,2,9,3.0,6,2.0,x3,0,(2),(4),(B),1,0,0
37,0,6,2.0,3,1.0,x3,0,(2),(4),(B),1,0,0
37,1,6,2.0,3,1.0,x3,0,(2),(4),(B),1,0,0
37,2,6,2.0,3,1.0,x3,0,(2),(4),(B),1,0,0
38,0,9,3.0,3,1.0,x3,0,(1),(4),(A),1,0,0
38,1,9,3.0,3,1.0,x3,0,(3),(4),(C),1,0,0
38,2,9,3.0,3,1.0,x3,0,(2),(4),(B),1,0,0
39,0,9,3.0,3,1.0,x3,0,(2),(4),(B),1,0,1
39,1,9,3.0,3,1.0,x3,0,(1),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
39,2,9,3.0,3,1.0,x3,0,(3),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
40,0,6,2.0,3,1.0,x3,0,(3),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
40,1,6,2.0,3,1.0,x3,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,1
40,2,6,2.0,3,1.0,x3,0,(3),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
41,0,6,2.0,9,3.0,x3,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
41,1,6,2.0,9,3.0,x3,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,1
41,2,6,2.0,9,3.0,x3,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,1
42,0,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,0
42,1,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,1
42,2,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,0
43,0,3,1.0,9,3.0,x3,0,(3),(2),(B),1,0,1
43,1,3,1.0,9,3.0,x3,0,(4),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
43,2,3,1.0,9,3.0,x3,0,(4),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
44,0,9,3.0,6,2.0,x3,0,(1),(4),(A),1,0,0
44,1,9,3.0,6,2.0,x3,0,(1),(4),(A),1,0,0
44,2,9,3.0,6,2.0,x3,0,(1),(4),(A),1,0,1
45,0,3,1.0,9,3.0,x3,0,(3),(2),(B),1,0,0
45,1,3,1.0,9,3.0,x3,0,(1),(2),(B),1,0,1
45,2,3,1.0,9,3.0,x3,0,(1),(2),(B),1,0,0
46,0,6,2.0,9,3.0,x3,0,(2),(4),(B),1,0,1
46,1,6,2.0,9,3.0,x3,0,(3),(4),(B),1,0,0
46,2,6,2.0,9,3.0,x3,0,(1),(4),(A),1,0,0
47,0,3,1.0,6,2.0,x3,0,(2),(2),(B),1,0,0
47,1,3,1.0,6,2.0,x3,0,(2),(2),(B),1,1,0
47,2,3,1.0,6,2.0,x3,0,(3),(2),(B),1,0,0
48,0,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,0
48,1,6,2.0,3,1.0,x3,0,(1),(4),(B),1,0,0
48,2,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,0
49,0,6,2.0,3,1.0,x3,0,(3),(4),(C),1,0,1
49,1,6,2.0,3,1.0,x3,0,(3),(4),(B),1,0,0
49,2,6,2.0,3,1.0,x3,0,(2),(4),(B),1,0,0
