Variation,Regeneration,Train_input,Train_output,Test_input,Test_output,Test_wrong1,Test_wrong2,Full#1,Full#2,Full#3,MCResponse#1,MCResponse#2,MCResponse#3
18,0,Grey,Blue,Red,Blue,Yellow,0,(2),"[Skipped mcq#2, incorrect previous response]",(A),0,,1
18,1,Grey,Blue,Red,Blue,Yellow,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
18,2,Grey,Blue,Red,Blue,Yellow,0,(2),(2),(B),1,1,0
19,0,Grey,Blue,Yellow,Blue,Green,0,(1),(4),(A),1,0,1
19,1,Grey,Blue,Yellow,Blue,Green,0,(2),(4),(B),1,0,0
19,2,Grey,Blue,Yellow,Blue,Green,0,(3),(4),(C),1,0,0
20,0,Yellow,Blue,Green,Blue,Red,0,(1),(4),(A),1,0,1
20,1,Yellow,Blue,Green,Blue,Red,0,(1),(4),(A),1,0,0
20,2,Yellow,Blue,Green,Blue,Red,0,(3),(2),(C),1,1,0
21,0,Grey,Blue,Yellow,Blue,Red,0,(3),(2),(B),1,1,0
21,1,Grey,Blue,Yellow,Blue,Red,0,(1),(2),(B),1,1,0
21,2,Grey,Blue,Yellow,Blue,Red,0,(1),(2),(B),1,1,0
22,0,Yellow,Blue,Grey,Blue,Green,0,(1),(2),(A),1,1,1
22,1,Yellow,Blue,Grey,Blue,Green,0,(1),(2),(B),1,1,1
22,2,Yellow,Blue,Grey,Blue,Green,0,(3),(1),(C),1,1,0
23,0,Green,Blue,Grey,Blue,Yellow,0,(1),(1),(A),1,1,0
23,1,Green,Blue,Grey,Blue,Yellow,0,(1),(2),(A),1,1,1
23,2,Green,Blue,Grey,Blue,Yellow,0,(1),(2),(A),1,1,1
24,0,Grey,Blue,Green,Blue,Red,0,(3),(2),(C),1,1,1
24,1,Grey,Blue,Green,Blue,Red,0,(2),(1),(B),1,1,0
24,2,Grey,Blue,Green,Blue,Red,0,(1),(2),(A),1,1,0
25,0,Red,Blue,Green,Blue,Grey,0,(3),(4),(C),1,0,0
25,1,Red,Blue,Green,Blue,Grey,0,(3),(4),(C),1,0,1
25,2,Red,Blue,Green,Blue,Grey,0,(1),(4),(A),1,0,0
26,0,Red,Blue,Grey,Blue,Yellow,0,(3),(2),(B),1,1,1
26,1,Red,Blue,Grey,Blue,Yellow,0,(1),(4),(A),1,0,1
26,2,Red,Blue,Grey,Blue,Yellow,0,(3),(4),(C),1,0,0
27,0,Yellow,Blue,Red,Blue,Grey,0,(3),(1),(C),1,1,0
27,1,Yellow,Blue,Red,Blue,Grey,0,(1),(2),(B),1,1,1
27,2,Yellow,Blue,Red,Blue,Grey,0,(2),(4),(B),1,0,0
28,0,Green,Blue,Grey,Blue,Yellow,0,(2),(1),(B),1,1,1
28,1,Green,Blue,Grey,Blue,Yellow,0,(3),(1),(C),1,1,1
28,2,Green,Blue,Grey,Blue,Yellow,0,(2),(2),(B),1,1,0
29,0,Red,Blue,Grey,Blue,Yellow,0,(2),(1),(A),1,1,0
29,1,Red,Blue,Grey,Blue,Yellow,0,(1),(4),(A),1,0,0
29,2,Red,Blue,Grey,Blue,Yellow,0,(2),(1),(A),1,1,1
30,0,Green,Blue,Grey,Blue,Yellow,0,(3),(2),(C),1,1,0
30,1,Green,Blue,Grey,Blue,Yellow,0,(1),(4),(A),1,0,1
30,2,Green,Blue,Grey,Blue,Yellow,0,(3),(2),(C),1,1,0
31,0,Grey,Blue,Red,Blue,Yellow,0,(2),(2),(B),1,1,1
31,1,Grey,Blue,Red,Blue,Yellow,0,(2),(2),(B),1,1,0
31,2,Grey,Blue,Red,Blue,Yellow,0,(1),(2),(A),1,1,0
32,0,Grey,Blue,Yellow,Blue,Red,0,(1),"[Skipped mcq#2, incorrect previous response]",(A),0,,1
32,1,Grey,Blue,Yellow,Blue,Red,0,(3),(2),(C),1,1,0
32,2,Grey,Blue,Yellow,Blue,Red,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
33,0,Green,Blue,Yellow,Blue,Red,0,(1),(2),(A),1,1,1
33,1,Green,Blue,Yellow,Blue,Red,0,(2),(2),(B),1,1,0
33,2,Green,Blue,Yellow,Blue,Red,0,(1),(2),(B),1,0,1
34,0,Yellow,Blue,Green,Blue,Red,0,(1),(2),(B),1,0,1
34,1,Yellow,Blue,Green,Blue,Red,0,(3),(2),(B),1,1,1
34,2,Yellow,Blue,Green,Blue,Red,0,(2),(4),(B),1,0,1
35,0,Grey,Blue,Green,Blue,Yellow,0,(2),(4),(B),1,0,1
35,1,Grey,Blue,Green,Blue,Yellow,0,(1),(1),(A),1,1,0
35,2,Grey,Blue,Green,Blue,Yellow,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
36,0,Yellow,Blue,Green,Blue,Grey,0,(3),(2),(C),1,1,0
36,1,Yellow,Blue,Green,Blue,Grey,0,(1),(2),(A),1,1,0
36,2,Yellow,Blue,Green,Blue,Grey,0,(3),(1),(C),1,1,0
37,0,Green,Blue,Grey,Blue,Red,0,(3),(2),(B),1,0,0
37,1,Green,Blue,Grey,Blue,Red,0,(2),(2),(B),1,1,1
37,2,Green,Blue,Grey,Blue,Red,0,(1),(2),(A),1,1,1
38,0,Red,Blue,Yellow,Blue,Green,0,(3),(4),(C),1,0,0
38,1,Red,Blue,Yellow,Blue,Green,0,(2),(4),(B),1,0,0
38,2,Red,Blue,Yellow,Blue,Green,0,(2),(4),(B),1,0,0
39,0,Green,Blue,Grey,Blue,Yellow,0,(3),(2),(B),1,0,0
39,1,Green,Blue,Grey,Blue,Yellow,0,(3),(2),(B),1,1,0
39,2,Green,Blue,Grey,Blue,Yellow,0,(2),(4),(B),1,0,0
40,0,Red,Blue,Yellow,Blue,Green,0,(3),(2),(C),1,1,1
40,1,Red,Blue,Yellow,Blue,Green,0,(1),(4),(A),1,0,0
40,2,Red,Blue,Yellow,Blue,Green,0,(2),(3),(B),1,0,1
41,0,Yellow,Blue,Green,Blue,Grey,0,(1),(2),(B),1,1,0
41,1,Yellow,Blue,Green,Blue,Grey,0,(1),(2),(B),1,1,0
41,2,Yellow,Blue,Green,Blue,Grey,0,(3),(2),(C),1,1,0
42,0,Red,Blue,Grey,Blue,Green,0,(2),(2),(B),1,1,1
42,1,Red,Blue,Grey,Blue,Green,0,(2),(1),(B),1,1,0
42,2,Red,Blue,Grey,Blue,Green,0,(2),(1),(B),1,1,0
43,0,Grey,Blue,Green,Blue,Yellow,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
43,1,Grey,Blue,Green,Blue,Yellow,0,(3),(2),(C),1,1,0
43,2,Grey,Blue,Green,Blue,Yellow,0,(3),(4),(C),1,0,1
44,0,Green,Blue,Grey,Blue,Yellow,0,(3),(2),(C),1,1,0
44,1,Green,Blue,Grey,Blue,Yellow,0,(3),(1),(B),1,1,0
44,2,Green,Blue,Grey,Blue,Yellow,0,(3),(2),(C),1,1,0
45,0,Green,Blue,Grey,Blue,Red,0,(1),(2),(B),1,1,0
45,1,Green,Blue,Grey,Blue,Red,0,(1),(2),(B),1,1,0
45,2,Green,Blue,Grey,Blue,Red,0,(2),(1),(B),1,1,1
46,0,Green,Blue,Yellow,Blue,Red,0,(1),(2),(A),1,1,1
46,1,Green,Blue,Yellow,Blue,Red,0,(2),(1),(B),1,1,0
46,2,Green,Blue,Yellow,Blue,Red,0,(3),(1),(C),1,1,0
47,0,Green,Blue,Red,Blue,Grey,0,(3),(1),(A),1,1,1
47,1,Green,Blue,Red,Blue,Grey,0,(3),(1),(A),1,1,0
47,2,Green,Blue,Red,Blue,Grey,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
48,0,Red,Blue,Grey,Blue,Yellow,0,(1),(2),(A),1,1,0
48,1,Red,Blue,Grey,Blue,Yellow,0,(2),(4),(B),1,0,0
48,2,Red,Blue,Grey,Blue,Yellow,0,(3),(2),(C),1,1,1
49,0,Yellow,Blue,Grey,Blue,Red,0,(1),(2),(A),1,1,0
49,1,Yellow,Blue,Grey,Blue,Red,0,(2),(1),(B),1,1,0
49,2,Yellow,Blue,Grey,Blue,Red,0,(1),(2),(A),1,1,0
