Variation,Regeneration,Train_input,Train_output,Test_input,Test_output,Test_wrong1,Test_wrong2,Full#1,Full#2,Full#3,MCResponse#1,MCResponse#2,MCResponse#3
31,1,Red,Yellow,Blue,Yellow,Grey,0,(3),(4),(C),1,0,0
31,2,Red,Yellow,Blue,Yellow,Grey,0,(1),(2),(A),1,1,0
32,0,Red,Yellow,Blue,Yellow,Green,0,(3),(2),(C),1,1,1
32,1,Red,Yellow,Blue,Yellow,Green,0,(3),(4),(C),1,0,0
32,2,Red,Yellow,Blue,Yellow,Green,0,(1),(4),(A),1,0,0
33,0,Grey,Yellow,Green,Yellow,Blue,0,(1),(2),(A),1,0,0
33,1,Grey,Yellow,Green,Yellow,Blue,0,(3),(2),(C),1,1,0
33,2,Grey,Yellow,Green,Yellow,Blue,0,(2),(2),(B),1,0,1
34,0,Blue,Yellow,Grey,Yellow,Red,0,(3),(2),(A),1,1,1
34,1,Blue,Yellow,Grey,Yellow,Red,0,(3),(2),(A),1,0,1
34,2,Blue,Yellow,Grey,Yellow,Red,0,(1),(2),(B),1,0,0
35,0,Red,Yellow,Blue,Yellow,Grey,0,(3),(4),(C),1,0,1
35,1,Red,Yellow,Blue,Yellow,Grey,0,(1),(4),(A),1,0,0
35,2,Red,Yellow,Blue,Yellow,Grey,0,(3),(4),(C),1,0,1
36,0,Blue,Yellow,Grey,Yellow,Red,0,(3),(4),(C),1,0,0
36,1,Blue,Yellow,Grey,Yellow,Red,0,(1),(4),(A),1,0,0
36,2,Blue,Yellow,Grey,Yellow,Red,0,(1),(2),(B),1,1,0
37,0,Blue,Yellow,Grey,Yellow,Red,0,(3),(4),(C),1,0,1
37,1,Blue,Yellow,Grey,Yellow,Red,0,(3),(4),(C),1,0,1
37,2,Blue,Yellow,Grey,Yellow,Red,0,(3),(2),(B),1,0,0
38,0,Green,Yellow,Grey,Yellow,Blue,0,(3),(2),(C),1,1,1
38,1,Green,Yellow,Grey,Yellow,Blue,0,(2),(1),(B),1,1,0
38,2,Green,Yellow,Grey,Yellow,Blue,0,(2),(2),(B),1,1,1
39,0,Green,Yellow,Red,Yellow,Blue,0,(2),(2),(B),1,1,1
39,1,Green,Yellow,Red,Yellow,Blue,0,(1),(2),(B),1,1,1
39,2,Green,Yellow,Red,Yellow,Blue,0,(2),(1),(A),1,1,0
40,0,Green,Yellow,Blue,Yellow,Grey,0,(2),(2),(A),1,1,1
40,1,Green,Yellow,Blue,Yellow,Grey,0,(2),(2),(A),1,1,1
40,2,Green,Yellow,Blue,Yellow,Grey,0,(1),(4),(A),1,0,0
41,0,Green,Yellow,Red,Yellow,Grey,0,(1),(2),(B),1,1,0
41,1,Green,Yellow,Red,Yellow,Grey,0,(3),(4),(C),1,0,0
41,2,Green,Yellow,Red,Yellow,Grey,0,(1),(3),(B),1,0,0
42,0,Grey,Yellow,Green,Yellow,Red,0,(1),(2),(B),1,1,1
42,1,Grey,Yellow,Green,Yellow,Red,0,(2),(4),(B),1,0,1
42,2,Grey,Yellow,Green,Yellow,Red,0,(2),(4),(B),1,0,0
43,0,Blue,Yellow,Red,Yellow,Green,0,(1),(2),(B),1,1,0
43,1,Blue,Yellow,Red,Yellow,Green,0,(1),(2),(B),1,1,0
43,2,Blue,Yellow,Red,Yellow,Green,0,(2),(4),(B),1,0,0
44,0,Red,Yellow,Green,Yellow,Grey,0,(1),(4),(A),1,0,0
44,1,Red,Yellow,Green,Yellow,Grey,0,(2),(4),(B),1,0,1
44,2,Red,Yellow,Green,Yellow,Grey,0,(3),(4),(C),1,0,1
45,0,Red,Yellow,Blue,Yellow,Green,0,(3),(2),(B),1,1,0
45,1,Red,Yellow,Blue,Yellow,Green,0,(3),(1),(B),1,1,1
45,2,Red,Yellow,Blue,Yellow,Green,0,(3),(1),(B),1,1,0
46,0,Red,Yellow,Blue,Yellow,Green,0,(3),(2),(B),1,0,0
46,1,Red,Yellow,Blue,Yellow,Green,0,(3),(2),(B),1,0,0
46,2,Red,Yellow,Blue,Yellow,Green,0,(3),(2),(C),1,1,0
47,0,Blue,Yellow,Grey,Yellow,Green,0,(3),(4),(C),1,0,1
47,1,Blue,Yellow,Grey,Yellow,Green,0,(2),(1),(B),1,1,0
47,2,Blue,Yellow,Grey,Yellow,Green,0,(2),(4),(B),1,0,0
48,0,Grey,Yellow,Blue,Yellow,Green,0,(2),(2),(B),1,1,0
48,1,Grey,Yellow,Blue,Yellow,Green,0,(2),(2),(B),1,1,0
48,2,Grey,Yellow,Blue,Yellow,Green,0,(3),(2),(B),1,0,1
49,0,Green,Yellow,Grey,Yellow,Blue,0,(3),(2),(C),1,1,1
49,1,Green,Yellow,Grey,Yellow,Blue,0,(2),(1),(B),1,1,1
49,2,Green,Yellow,Grey,Yellow,Blue,0,(1),(2),(A),1,0,0
