Variation,Regeneration,Train_input,Train_output,Test_input,Test_output,Test_wrong1,Test_wrong2,Full#1,Full#2,Full#3,MCResponse#1,MCResponse#2,MCResponse#3
7,2,8,4.0,4,2.0,x2,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
8,0,4,2.0,6,3.0,x2,0,(2),(2),(B),1,1,1
8,1,4,2.0,6,3.0,x2,0,(2),(2),(B),1,1,1
8,2,4,2.0,6,3.0,x2,0,(3),(2),(B),1,1,0
9,0,8,4.0,6,3.0,x2,0,(1),(2),(B),1,1,0
9,1,8,4.0,6,3.0,x2,0,(1),(2),(B),1,0,0
9,2,8,4.0,6,3.0,x2,0,(1),(2),(B),1,1,0
10,0,6,3.0,4,2.0,x2,0,(3),(2),(B),1,0,0
10,1,6,3.0,4,2.0,x2,0,(1),(2),(B),1,1,1
10,2,6,3.0,4,2.0,x2,0,(1),(2),(B),1,0,0
11,0,4,2.0,8,4.0,x2,0,(2),(1),(A),1,0,0
11,1,4,2.0,8,4.0,x2,0,(1),(2),(B),1,0,1
11,2,4,2.0,8,4.0,x2,0,(2),(2),(B),1,0,0
12,0,8,4.0,6,3.0,x2,0,(1),(2),(B),1,1,0
12,1,8,4.0,6,3.0,x2,0,(3),(2),(B),1,0,0
12,2,8,4.0,6,3.0,x2,0,(1),(2),(B),1,1,0
13,0,6,3.0,4,2.0,x2,0,(2),(2),(B),1,0,0
13,1,6,3.0,4,2.0,x2,0,(1),(2),(B),1,0,0
13,2,6,3.0,4,2.0,x2,0,(1),(2),(B),1,1,0
14,0,6,3.0,8,4.0,x2,0,(3),(1),(B),1,1,0
14,1,6,3.0,8,4.0,x2,0,(2),(1),(B),1,1,1
14,2,6,3.0,8,4.0,x2,0,(1),(2),(B),1,1,0
15,0,6,3.0,8,4.0,x2,0,(2),(2),(B),1,1,0
15,1,6,3.0,8,4.0,x2,0,(2),(2),(B),1,1,0
15,2,6,3.0,8,4.0,x2,0,(2),(2),(B),1,1,1
16,0,8,4.0,4,2.0,x2,0,(3),(2),(B),1,0,0
16,1,8,4.0,4,2.0,x2,0,(3),(2),(B),1,0,1
16,2,8,4.0,4,2.0,x2,0,(2),(1),(A),1,1,0
17,0,8,4.0,4,2.0,x2,0,(1),(2),(B),1,0,1
17,1,8,4.0,4,2.0,x2,0,(1),(2),(B),1,1,1
17,2,8,4.0,4,2.0,x2,0,(1),(2),(B),1,0,1
18,0,6,3.0,8,4.0,x2,0,(3),(2),(B),1,0,0
18,1,6,3.0,8,4.0,x2,0,(3),(2),(B),1,1,1
18,2,6,3.0,8,4.0,x2,0,(2),(2),(B),1,1,1
19,0,8,4.0,4,2.0,x2,0,(1),(2),(B),1,0,0
19,1,8,4.0,4,2.0,x2,0,(3),(2),(B),1,0,0
19,2,8,4.0,4,2.0,x2,0,(2),(1),(B),1,1,1
20,0,6,3.0,4,2.0,x2,0,(3),(2),(B),1,0,1
20,1,6,3.0,4,2.0,x2,0,(1),(2),(B),1,1,0
20,2,6,3.0,4,2.0,x2,0,(1),(2),(B),1,1,0
21,0,8,4.0,6,3.0,x2,0,(2),(4),(B),1,0,0
21,1,8,4.0,6,3.0,x2,0,(3),(2),(B),1,1,0
21,2,8,4.0,6,3.0,x2,0,(2),(2),(B),1,1,0
22,0,8,4.0,4,2.0,x2,0,(3),(2),(B),1,0,0
22,1,8,4.0,4,2.0,x2,0,(1),(2),(B),1,1,0
22,2,8,4.0,4,2.0,x2,0,(3),(2),(B),1,0,1
23,0,8,4.0,4,2.0,x2,0,(1),(2),(B),1,0,0
23,1,8,4.0,4,2.0,x2,0,(2),(2),(B),1,1,0
23,2,8,4.0,4,2.0,x2,0,(2),(2),(B),1,0,1
24,0,6,3.0,4,2.0,x2,0,(2),(1),(B),1,1,0
24,1,6,3.0,4,2.0,x2,0,(3),(2),(B),1,1,0
24,2,6,3.0,4,2.0,x2,0,(3),(2),(B),1,1,0
25,0,8,4.0,4,2.0,x2,0,(2),(2),(B),1,0,0
25,1,8,4.0,4,2.0,x2,0,(2),(2),(B),1,0,0
25,2,8,4.0,4,2.0,x2,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
26,0,6,3.0,4,2.0,x2,0,(3),(2),(B),1,0,0
26,1,6,3.0,4,2.0,x2,0,(3),(2),(B),1,0,0
26,2,6,3.0,4,2.0,x2,0,(3),(2),(B),1,0,0
27,0,6,3.0,8,4.0,x2,0,(3),(2),(B),1,0,0
27,1,6,3.0,8,4.0,x2,0,(3),(2),(B),1,0,1
27,2,6,3.0,8,4.0,x2,0,(2),(2),(B),1,1,0
28,0,4,2.0,6,3.0,x2,0,(3),(2),(B),1,0,0
28,1,4,2.0,6,3.0,x2,0,(2),(1),(B),1,1,0
28,2,4,2.0,6,3.0,x2,0,(3),(2),(B),1,0,0
29,0,4,2.0,8,4.0,x2,0,(3),(1),(A),1,0,1
29,1,4,2.0,8,4.0,x2,0,(1),(2),(B),1,0,0
29,2,4,2.0,8,4.0,x2,0,(1),(2),(B),1,1,0
30,0,6,3.0,8,4.0,x2,0,(2),(1),(B),1,1,0
30,1,6,3.0,8,4.0,x2,0,(1),(2),(B),1,0,0
30,2,6,3.0,8,4.0,x2,0,(3),(1),(B),1,1,1
31,0,8,4.0,6,3.0,x2,0,(1),(2),(B),1,1,0
31,1,8,4.0,6,3.0,x2,0,(2),(2),(B),1,1,1
31,2,8,4.0,6,3.0,x2,0,(2),(2),(B),1,1,0
32,0,8,4.0,4,2.0,x2,0,(2),(2),(B),1,0,0
32,1,8,4.0,4,2.0,x2,0,(2),(2),(B),1,1,1
32,2,8,4.0,4,2.0,x2,0,(3),(2),(B),1,0,0
33,0,8,4.0,4,2.0,x2,0,(1),(2),(B),1,1,1
33,1,8,4.0,4,2.0,x2,0,(2),(1),(B),1,0,1
33,2,8,4.0,4,2.0,x2,0,(3),(2),(B),1,1,0
34,0,6,3.0,8,4.0,x2,0,(1),(2),(B),1,1,1
34,1,6,3.0,8,4.0,x2,0,(2),(2),(B),1,1,0
34,2,6,3.0,8,4.0,x2,0,(3),(1),(B),1,1,0
35,0,8,4.0,6,3.0,x2,0,(3),(2),(B),1,1,0
35,1,8,4.0,6,3.0,x2,0,(2),(1),(B),1,0,0
35,2,8,4.0,6,3.0,x2,0,(2),(1),(B),1,0,0
36,0,8,4.0,4,2.0,x2,0,(1),(2),(A),1,0,0
36,1,8,4.0,4,2.0,x2,0,(1),(2),(B),1,0,1
36,2,8,4.0,4,2.0,x2,0,(1),(2),(B),1,1,0
37,0,8,4.0,4,2.0,x2,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
37,1,8,4.0,4,2.0,x2,0,(2),(2),(B),1,0,0
37,2,8,4.0,4,2.0,x2,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,1
38,0,8,4.0,4,2.0,x2,0,(2),(2),(B),1,0,1
38,1,8,4.0,4,2.0,x2,0,(1),(2),(B),1,1,1
38,2,8,4.0,4,2.0,x2,0,(2),(1),(B),1,0,0
39,0,4,2.0,6,3.0,x2,0,(1),(2),(B),1,1,0
39,1,4,2.0,6,3.0,x2,0,(3),(2),(B),1,1,1
39,2,4,2.0,6,3.0,x2,0,(3),(2),(B),1,0,0
40,0,4,2.0,6,3.0,x2,0,(2),(2),(B),1,1,1
40,1,4,2.0,6,3.0,x2,0,(2),"[Skipped mcq#2, incorrect previous response]",(B),0,,0
40,2,4,2.0,6,3.0,x2,0,(2),(2),(B),1,1,0
41,0,4,2.0,6,3.0,x2,0,(2),(1),(B),1,0,0
41,1,4,2.0,6,3.0,x2,0,(4),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
41,2,4,2.0,6,3.0,x2,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,1
42,0,4,2.0,8,4.0,x2,0,(1),(2),(B),1,0,0
42,1,4,2.0,8,4.0,x2,0,(2),(2),(B),1,1,0
42,2,4,2.0,8,4.0,x2,0,(1),(2),(B),1,1,0
43,0,8,4.0,4,2.0,x2,0,(4),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
43,1,8,4.0,4,2.0,x2,0,(4),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
43,2,8,4.0,4,2.0,x2,0,(4),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
44,0,4,2.0,6,3.0,x2,0,(3),(2),(B),1,0,1
44,1,4,2.0,6,3.0,x2,0,(3),(2),(B),1,1,1
44,2,4,2.0,6,3.0,x2,0,(1),(2),(B),1,1,0
45,0,6,3.0,4,2.0,x2,0,(1),(2),(B),1,0,1
45,1,6,3.0,4,2.0,x2,0,(2),(2),(B),1,0,1
45,2,6,3.0,4,2.0,x2,0,(2),(2),(B),1,0,0
46,0,8,4.0,6,3.0,x2,0,(3),(2),(B),1,0,0
46,1,8,4.0,6,3.0,x2,0,(2),(2),(B),1,0,0
46,2,8,4.0,6,3.0,x2,0,(1),(2),(B),1,0,0
47,0,4,2.0,8,4.0,x2,0,(1),(2),(B),1,1,0
47,1,4,2.0,8,4.0,x2,0,(3),(2),(B),1,0,0
47,2,4,2.0,8,4.0,x2,0,(2),(1),(B),1,0,0
48,0,6,3.0,8,4.0,x2,0,(3),"[Skipped mcq#2, incorrect previous response]",(C),0,,0
48,1,6,3.0,8,4.0,x2,0,(2),(2),(B),1,1,1
48,2,6,3.0,8,4.0,x2,0,(2),(4),(B),1,0,1
49,0,8,4.0,6,3.0,x2,0,(2),(2),(B),1,0,1
49,1,8,4.0,6,3.0,x2,0,(1),(2),(B),1,0,0
49,2,8,4.0,6,3.0,x2,0,(1),(2),(B),1,0,0
