Variation,Regeneration,Train_input,Train_output,Test_input,Test_output,Test_wrong1,Test_wrong2,Full#1,Full#2,Full#3,MCResponse#1,MCResponse#2,MCResponse#3
30,1,Yellow,Red,Green,Red,Blue,0,(3),(1),(C),1,1,1
30,2,Yellow,Red,Green,Red,Blue,0,(3),(1),(C),1,1,1
31,0,Blue,Red,Grey,Red,Yellow,0,(1),(2),(B),1,0,0
31,1,Blue,Red,Grey,Red,Yellow,0,(1),(2),(B),1,0,1
31,2,Blue,Red,Grey,Red,Yellow,0,(1),(2),(B),1,0,0
32,0,Yellow,Red,Green,Red,Grey,0,(2),(4),(B),1,0,0
32,1,Yellow,Red,Green,Red,Grey,0,(2),(1),(A),1,1,0
32,2,Yellow,Red,Green,Red,Grey,0,(3),(1),(C),1,1,1
33,0,Blue,Red,Yellow,Red,Green,0,(2),(1),(B),1,1,1
33,1,Blue,Red,Yellow,Red,Green,0,(3),(1),(C),1,1,0
33,2,Blue,Red,Yellow,Red,Green,0,(2),(1),(B),1,1,0
34,0,Blue,Red,Grey,Red,Yellow,0,(1),(2),(A),1,1,1
34,1,Blue,Red,Grey,Red,Yellow,0,(2),(4),(B),1,0,0
34,2,Blue,Red,Grey,Red,Yellow,0,(1),(2),(A),1,1,0
35,0,Blue,Red,Yellow,Red,Green,0,(3),(2),(C),1,1,0
35,1,Blue,Red,Yellow,Red,Green,0,(3),(2),(C),1,1,1
35,2,Blue,Red,Yellow,Red,Green,0,(2),(4),(B),1,0,0
36,0,Blue,Red,Green,Red,Grey,0,(2),(4),(B),1,0,1
36,1,Blue,Red,Green,Red,Grey,0,(2),(4),(B),1,0,1
36,2,Blue,Red,Green,Red,Grey,0,(2),(1),(B),1,1,1
37,0,Blue,Red,Grey,Red,Yellow,0,(2),(4),(B),1,0,0
37,1,Blue,Red,Grey,Red,Yellow,0,(3),(4),(C),1,0,1
37,2,Blue,Red,Grey,Red,Yellow,0,(3),(4),(C),1,0,1
38,0,Green,Red,Yellow,Red,Grey,0,(2),(4),(B),1,0,0
38,1,Green,Red,Yellow,Red,Grey,0,(2),(4),(B),1,0,0
38,2,Green,Red,Yellow,Red,Grey,0,(1),(4),(A),1,0,0
39,0,Grey,Red,Green,Red,Blue,0,(1),(1),(A),1,1,1
39,1,Grey,Red,Green,Red,Blue,0,(1),(1),(A),1,1,0
39,2,Grey,Red,Green,Red,Blue,0,(3),(1),(C),1,1,0
40,0,Green,Red,Blue,Red,Yellow,0,(1),(2),(A),1,1,1
40,1,Green,Red,Blue,Red,Yellow,0,(2),(1),(B),1,1,1
40,2,Green,Red,Blue,Red,Yellow,0,(2),(2),(A),1,1,1
41,0,Green,Red,Blue,Red,Grey,0,(3),(2),(C),1,1,0
41,1,Green,Red,Blue,Red,Grey,0,(1),(4),(B),1,0,0
41,2,Green,Red,Blue,Red,Grey,0,(2),(1),(B),1,1,1
42,0,Blue,Red,Yellow,Red,Grey,0,(1),(2),(A),1,1,1
42,1,Blue,Red,Yellow,Red,Grey,0,(3),(2),(B),1,1,0
42,2,Blue,Red,Yellow,Red,Grey,0,(3),(1),(A),1,1,0
43,0,Blue,Red,Yellow,Red,Green,0,(1),(1),(A),1,1,1
43,1,Blue,Red,Yellow,Red,Green,0,(3),(2),(C),1,1,1
43,2,Blue,Red,Yellow,Red,Green,0,(1),(1),(A),1,1,0
44,0,Blue,Red,Yellow,Red,Green,0,(3),(2),(C),1,1,1
44,1,Blue,Red,Yellow,Red,Green,0,(1),(4),(A),1,0,0
44,2,Blue,Red,Yellow,Red,Green,0,(2),(4),(A),1,0,0
45,0,Blue,Red,Green,Red,Grey,0,(1),(2),(A),1,1,1
45,1,Blue,Red,Green,Red,Grey,0,(1),(4),(A),1,0,0
45,2,Blue,Red,Green,Red,Grey,0,(3),(1),(C),1,1,0
46,0,Yellow,Red,Grey,Red,Green,0,(1),(2),(A),1,1,1
46,1,Yellow,Red,Grey,Red,Green,0,(3),(2),(C),1,1,0
46,2,Yellow,Red,Grey,Red,Green,0,(1),(2),(A),1,1,0
47,0,Yellow,Red,Grey,Red,Green,0,(2),(2),(B),1,1,1
47,1,Yellow,Red,Grey,Red,Green,0,(3),(2),(B),1,1,0
47,2,Yellow,Red,Grey,Red,Green,0,(3),(2),(B),1,1,1
48,0,Yellow,Red,Grey,Red,Green,0,(3),(2),(C),1,1,0
48,1,Yellow,Red,Grey,Red,Green,0,(2),(2),(B),1,1,0
48,2,Yellow,Red,Grey,Red,Green,0,(3),(2),(C),1,1,0
49,0,Blue,Red,Green,Red,Yellow,0,(1),(2),(A),1,1,1
49,1,Blue,Red,Green,Red,Yellow,0,(1),(4),(A),1,0,1
49,2,Blue,Red,Green,Red,Yellow,0,(3),(2),(C),1,1,0
